"study","station.x","operatn","year","X_WGS84","Y_WGS84","Tax_Div","Tax_Even","Tax_Rich","Abundance","i_ab","prop_i","logab","logabI","Strahler","Catchment6_size","Ships","Locks","Ports","local","Channelization","Agriculture_new","Urban_new","fric_new","feve_new","fdiv_new","Rip_Deg","ports_5k","locks_5k"
"ofb","ofb_station_40","1174_ofb",2000,3.680825,48.54894,6.661721,0.3028055,22,509,3,0.00589391,6.232448,1.098612,"5",1.205266,-0.8772308,-0.09350681,-0.8512827,-0.8648534,-0.2267442,-0.7091915,-1.57388,0.4435489,0.653536,0.9145453,0.8648534,-0.5615262,-0.4940378
"ofb","ofb_station_31","118_ofb",2003,7.532471,47.76645,3.210775,0.1689881,19,2438,1,0.000410172,7.798933,0,"7",0.1580627,-0.6512243,0.3150493,0.4022348,1.642943,1.038764,-0.9925129,-1.234245,0.5811094,0.382551,0.5941256,-1.642943,1.421512,0.3461604
"ofb","ofb_station_41","1181_ofb",1996,3.680825,48.54894,10.19294,0.5364707,19,430,32,0.0744186,6.063785,3.465736,"5",1.205266,-0.8772308,-0.09350681,-0.8512827,-0.8648534,-0.2267442,-0.7091915,-1.57388,0.4649357,0.575487,0.8780939,0.8648534,-0.5615262,-0.4940378
"ofb","ofb_station_40","1182_ofb",1995,3.680825,48.54894,6.720354,0.3054706,22,619,19,0.03069467,6.428105,2.944439,"5",1.205266,-0.8772308,-0.09350681,-0.8512827,-0.8648534,-0.2267442,-0.7091915,-1.57388,0.4435489,0.587167,0.8882323,0.8648534,-0.5615262,-0.4940378
"ofb","ofb_station_40","1183_ofb",1994,3.680825,48.54894,7.44306,0.3236113,23,552,37,0.06702899,6.313548,3.610918,"5",1.205266,-0.8772308,-0.09350681,-0.8512827,-0.8648534,-0.2267442,-0.7091915,-1.57388,0.4435489,0.62799,0.9025816,0.8648534,-0.5615262,-0.4940378
"ofb","ofb_station_41","1184_ofb",1993,3.680825,48.54894,6.256767,0.3293035,19,395,5,0.01265823,5.978886,1.609438,"5",1.205266,-0.8772308,-0.09350681,-0.8512827,-0.8648534,-0.2267442,-0.7091915,-1.57388,0.4207966,0.698877,0.9391264,0.8648534,-0.5615262,-0.4940378
"ofb","ofb_station_42","1185_ofb",2018,3.55898,48.5149,9.554903,0.4549954,21,389,33,0.08483291,5.963579,3.496508,"5",1.205266,-0.8772308,-0.09350681,-0.8512827,2.139542,-0.2267442,-0.3156084,-1.293233,0.4414424,0.564053,0.8856965,-2.139542,-0.5615262,-0.4940378
"ofb","ofb_station_43","1186_ofb",2019,3.55898,48.5149,7.299,0.3317727,22,619,17,0.02746365,6.428105,2.833213,"5",1.205266,-0.8772308,-0.09350681,-0.8512827,2.139542,-0.2267442,-0.3156084,-1.293233,0.5190664,0.605421,0.9125811,-2.139542,-0.5615262,-0.4940378
"ofb","ofb_station_42","1187_ofb",2020,3.55898,48.5149,7.409203,0.3221393,23,410,8,0.01951219,6.016157,2.079442,"5",1.205266,-0.8772308,-0.09350681,-0.8512827,2.139542,-0.2267442,-0.3156084,-1.293233,0.4732779,0.588906,0.8250135,-2.139542,-0.5615262,-0.4940378
"ofb","ofb_station_42","1188_ofb",2021,3.55898,48.5149,4.461138,0.2347968,19,411,3,0.00729927,6.018593,1.098612,"5",1.205266,-0.8772308,-0.09350681,-0.8512827,2.139542,-0.2267442,-0.3156084,-1.293233,0.4649357,0.624862,0.7835065,-2.139542,-0.5615262,-0.4940378
"ofb","ofb_station_44","1189_ofb",1997,3.530615,48.51548,6.481292,0.5892084,11,167,11,0.06586826,5.117994,2.397895,"5",1.205266,-0.8772308,-0.09350681,-0.8512827,2.105683,-0.2267442,-0.591072,-1.270742,0.2233787,0.759122,0.8142493,-2.105683,-0.5615262,-0.4940378
"ofb","ofb_station_31","119_ofb",2002,7.532471,47.76645,1.881568,0.117598,16,2295,3,0.00130719,7.738488,1.098612,"7",0.1580627,-0.6512243,0.3150493,0.4022348,1.642943,1.038764,-0.9925129,-1.234245,0.5895778,0.528132,0.6106676,-1.642943,1.421512,0.3461604
"ofb","ofb_station_44","1190_ofb",1997,3.530615,48.51548,7.906502,0.6081924,13,113,11,0.09734513,4.727388,2.397895,"5",1.205266,-0.8772308,-0.09350681,-0.8512827,2.105683,-0.2267442,-0.591072,-1.270742,0.2796138,0.520774,0.8590591,-2.105683,-0.5615262,-0.4940378
"ofb","ofb_station_44","1191_ofb",1996,3.530615,48.51548,5.948105,0.3965403,15,303,52,0.1716172,5.713733,3.951244,"5",1.205266,-0.8772308,-0.09350681,-0.8512827,2.105683,-0.2267442,-0.591072,-1.270742,0.398975,0.565455,0.9459617,-2.105683,-0.5615262,-0.4940378
"ofb","ofb_station_44","1192_ofb",1995,3.530615,48.51548,8.107343,0.4053672,20,687,91,0.13246,6.532334,4.51086,"5",1.205266,-0.8772308,-0.09350681,-0.8512827,2.105683,-0.2267442,-0.591072,-1.270742,0.4218699,0.393926,0.7500686,-2.105683,-0.5615262,-0.4940378
"ofb","ofb_station_44","1193_ofb",1994,3.530615,48.51548,6.5919,0.3877588,17,276,8,0.02898551,5.620401,2.079442,"5",1.205266,-0.8772308,-0.09350681,-0.8512827,2.105683,-0.2267442,-0.591072,-1.270742,0.4041283,0.4387,0.9348791,-2.105683,-0.5615262,-0.4940378
"ofb","ofb_station_44","1194_ofb",1993,3.530615,48.51548,6.821053,0.6200957,11,36,0,0,3.583519,0,"5",1.205266,-0.8772308,-0.09350681,-0.8512827,2.105683,-0.2267442,-0.591072,-1.270742,0.3678559,0.542184,0.7568283,-2.105683,-0.5615262,-0.4940378
"ofb","ofb_station_44","1195_ofb",1993,3.530615,48.51548,5.599557,0.4307351,13,133,18,0.1353383,4.890349,2.890372,"5",1.205266,-0.8772308,-0.09350681,-0.8512827,2.105683,-0.2267442,-0.591072,-1.270742,0.2425857,0.388352,0.9011644,-2.105683,-0.5615262,-0.4940378
"ofb","ofb_station_1","12_ofb",2008,3.542445,50.38957,2.201054,0.1693118,13,171,1,0.005847953,5.141664,0,"5",-0.002440379,-0.8686144,1.540718,-0.8512827,1.293819,2.030496,-1.685419,1.135725,0.3149744,0.525666,0.977027,-1.293819,-0.5615262,1.186359
"ofb","ofb_station_31","120_ofb",2001,7.532471,47.76645,1.350818,0.07945987,17,1485,1,0.000673401,7.30317,0,"7",0.1580627,-0.6512243,0.3150493,0.4022348,1.642943,1.038764,-0.9925129,-1.234245,0.5577283,0.57166,0.60454,-1.642943,1.421512,0.3461604
"ofb","ofb_station_45","1200_ofb",1997,3.422938,48.46929,4.455291,0.2784557,16,293,6,0.02047782,5.680173,1.791759,"5",1.205266,-0.8648492,1.540718,-0.8512827,0.9145972,0.3907247,-0.6762977,-1.757033,0.414664,0.54262,0.9556339,-0.9145972,-0.5615262,2.026557
"ofb","ofb_station_45","1201_ofb",1996,3.422938,48.46929,8.764268,0.4382134,20,458,7,0.01528384,6.126869,1.94591,"5",1.205266,-0.8648492,1.540718,-0.8512827,0.9145972,0.3907247,-0.6762977,-1.757033,0.5028126,0.404564,0.9002162,-0.9145972,-0.5615262,2.026557
"ofb","ofb_station_45","1202_ofb",1995,3.422938,48.46929,4.892503,0.2446251,20,321,9,0.02803738,5.771441,2.197225,"5",1.205266,-0.8648492,1.540718,-0.8512827,0.9145972,0.3907247,-0.6762977,-1.757033,0.4374163,0.56198,0.9109518,-0.9145972,-0.5615262,2.026557
"ofb","ofb_station_45","1203_ofb",1995,3.422938,48.46929,6.980737,0.436296,16,111,8,0.07207207,4.70953,2.079442,"5",1.205266,-0.8648492,1.540718,-0.8512827,0.9145972,0.3907247,-0.6762977,-1.757033,0.3410126,0.567592,0.8655407,-0.9145972,-0.5615262,2.026557
"ofb","ofb_station_45","1204_ofb",1995,3.422938,48.46929,3.643399,0.3643399,10,49,1,0.02040816,3.89182,0,"5",1.205266,-0.8648492,1.540718,-0.8512827,0.9145972,0.3907247,-0.6762977,-1.757033,0.3482277,0.641866,0.9420068,-0.9145972,-0.5615262,2.026557
"ofb","ofb_station_45","1205_ofb",1994,3.422938,48.46929,7.899895,0.3761855,21,357,5,0.0140056,5.877736,1.609438,"5",1.205266,-0.8648492,1.540718,-0.8512827,0.9145972,0.3907247,-0.6762977,-1.757033,0.4435489,0.632572,0.9237207,-0.9145972,-0.5615262,2.026557
"ofb","ofb_station_45","1206_ofb",1993,3.422938,48.46929,5.873124,0.3670702,16,251,2,0.007968127,5.525453,0.6931472,"5",1.205266,-0.8648492,1.540718,-0.8512827,0.9145972,0.3907247,-0.6762977,-1.757033,0.414664,0.520527,0.9503202,-0.9145972,-0.5615262,2.026557
"ofb","ofb_station_46","1207_ofb",2014,3.422938,48.46929,7.921737,0.3772256,21,1044,1,0.000957854,6.950815,0,"5",1.205266,-0.8648492,1.540718,-0.8512827,0.9145972,0.3907247,-0.6762977,-1.757033,0.4894682,0.457184,0.9694213,-0.9145972,-0.5615262,2.026557
"ofb","ofb_station_46","1208_ofb",2015,3.422938,48.46929,7.38277,0.3076154,24,1185,27,0.02278481,7.077498,3.295837,"5",1.205266,-0.8648492,1.540718,-0.8512827,0.9145972,0.3907247,-0.6762977,-1.757033,0.5190664,0.649446,0.962919,-0.9145972,-0.5615262,2.026557
"ofb","ofb_station_46","1209_ofb",2017,3.422938,48.46929,6.728432,0.3058378,22,1255,14,0.01115538,7.134891,2.639057,"5",1.205266,-0.8648492,1.540718,-0.8512827,0.9145972,0.3907247,-0.6762977,-1.757033,0.4836281,0.583217,0.9620103,-0.9145972,-0.5615262,2.026557
"ofb","ofb_station_31","121_ofb",2001,7.532471,47.76645,1.639657,0.1261275,13,1044,0,0,6.950815,0,"7",0.1580627,-0.6512243,0.3150493,0.4022348,1.642943,1.038764,-0.9925129,-1.234245,0.4717719,0.342274,0.8366733,-1.642943,1.421512,0.3461604
"ofb","ofb_station_46","1210_ofb",2009,3.422938,48.46929,5.203957,0.3469305,15,480,9,0.01875,6.173786,2.197225,"5",1.205266,-0.8648492,1.540718,-0.8512827,0.9145972,0.3907247,-0.6762977,-1.757033,0.4658442,0.376563,0.9548289,-0.9145972,-0.5615262,2.026557
"ofb","ofb_station_46","1212_ofb",2019,3.422938,48.46929,6.121541,0.2448617,25,1092,26,0.02380952,6.995766,3.258097,"5",1.205266,-0.8648492,1.540718,-0.8512827,0.9145972,0.3907247,-0.6762977,-1.757033,0.5327027,0.513713,0.9751458,-0.9145972,-0.5615262,2.026557
"ofb","ofb_station_45","1213_ofb",2021,3.422938,48.46929,8.800014,0.3666673,24,349,25,0.07163324,5.855072,3.218876,"5",1.205266,-0.8648492,1.540718,-0.8512827,0.9145972,0.3907247,-0.6762977,-1.757033,0.5623009,0.568901,0.9192996,-0.9145972,-0.5615262,2.026557
"ofb","ofb_station_47","1214_ofb",2006,3.268582,48.42045,1.356808,0.3392019,4,34,0,0,3.526361,0,"5",1.205266,-0.8648492,1.540718,-0.8512827,0.4995894,0.3907247,-0.7841425,-1.66671,0.1102215,0.313881,0.4111985,-0.4995894,-0.5615262,0.3461604
"ofb","ofb_station_48","1219_ofb",2017,3.322127,48.4456,4.851944,0.4043286,12,177,2,0.01129944,5.17615,0.6931472,"5",1.205266,-0.8648492,1.540718,-0.8512827,1.907011,0.3907247,-0.7033974,-1.810156,0.3638772,0.669679,0.9114343,-1.907011,-0.5615262,2.026557
"ofb","ofb_station_31","122_ofb",2000,7.532471,47.76645,3.145649,0.1850382,17,635,1,0.001574803,6.453625,0,"7",0.1580627,-0.6512243,0.3150493,0.4022348,1.642943,1.038764,-0.9925129,-1.234245,0.626791,0.483315,0.5550788,-1.642943,1.421512,0.3461604
"ofb","ofb_station_49","1221_ofb",2015,3.322127,48.4456,5.651109,0.2691004,21,1260,18,0.01428571,7.138867,2.890372,"5",1.205266,-0.8648492,1.540718,-0.8512827,1.907011,0.3907247,-0.7033974,-1.810156,0.4894682,0.453162,0.9614616,-1.907011,-0.5615262,2.026557
"ofb","ofb_station_48","1222_ofb",2021,3.322127,48.4456,6.57658,0.3868576,17,141,18,0.1276596,4.94876,2.890372,"5",1.205266,-0.8648492,1.540718,-0.8512827,1.907011,0.3907247,-0.7033974,-1.810156,0.5513238,0.41219,0.8702719,-1.907011,-0.5615262,2.026557
"ofb","ofb_station_50","1223_ofb",2014,4.331664,48.483,3.247144,0.3247144,10,466,2,0.004291845,6.144186,0.6931472,"5",1.205266,-0.8942392,-0.5020629,-0.8512827,1.893307,-1.608059,-0.5034019,-1.647527,0.4149315,0.368413,0.7137961,-1.893307,-0.5615262,-0.4940378
"ofb","ofb_station_51","1224_ofb",2013,4.331664,48.483,1.898075,0.1898075,10,399,0,0,5.988961,0,"5",1.205266,-0.8942392,-0.5020629,-0.8512827,1.893307,-1.608059,-0.5034019,-1.647527,0.3367382,0.451696,0.679548,-1.893307,-0.5615262,-0.4940378
"ofb","ofb_station_51","1225_ofb",2016,4.331664,48.483,2.036232,0.1357488,15,435,3,0.006896552,6.075346,1.098612,"5",1.205266,-0.8942392,-0.5020629,-0.8512827,1.893307,-1.608059,-0.5034019,-1.647527,0.5307446,0.493454,0.7576707,-1.893307,-0.5615262,-0.4940378
"ofb","ofb_station_50","1226_ofb",2017,4.331664,48.483,2.407644,0.1605096,15,905,71,0.07845304,6.807935,4.26268,"5",1.205266,-0.8942392,-0.5020629,-0.8512827,1.893307,-1.608059,-0.5034019,-1.647527,0.4931611,0.450147,0.6814695,-1.893307,-0.5615262,-0.4940378
"ofb","ofb_station_51","1227_ofb",2018,4.331664,48.483,3.566038,0.1981132,18,378,1,0.002645503,5.934894,0,"5",1.205266,-0.8942392,-0.5020629,-0.8512827,1.893307,-1.608059,-0.5034019,-1.647527,0.5448738,0.485223,0.6749273,-1.893307,-0.5615262,-0.4940378
"ofb","ofb_station_50","1228_ofb",2019,4.331664,48.483,1.653385,0.1033366,16,960,2,0.002083333,6.866933,0.6931472,"5",1.205266,-0.8942392,-0.5020629,-0.8512827,1.893307,-1.608059,-0.5034019,-1.647527,0.4698427,0.426503,0.7182026,-1.893307,-0.5615262,-0.4940378
"ofb","ofb_station_50","1229_ofb",2020,4.331664,48.483,3.10783,0.2219879,14,521,0,0,6.25575,0,"5",1.205266,-0.8942392,-0.5020629,-0.8512827,1.893307,-1.608059,-0.5034019,-1.647527,0.4640512,0.616948,0.4476463,-1.893307,-0.5615262,-0.4940378
"ofb","ofb_station_52","123_ofb",1999,7.532471,47.76644,4.202374,0.382034,11,116,0,0,4.75359,0,"7",0.1580627,-0.6512243,0.3150493,0.4022348,1.642943,1.038764,-0.9921558,-1.233948,0.4094775,0.434407,0.7625729,-1.642943,1.421512,0.3461604
"ofb","ofb_station_51","1230_ofb",2021,4.331664,48.483,2.043265,0.1857514,11,286,2,0.006993007,5.655992,0.6931472,"5",1.205266,-0.8942392,-0.5020629,-0.8512827,1.893307,-1.608059,-0.5034019,-1.647527,0.4149315,0.294666,0.6413323,-1.893307,-0.5615262,-0.4940378
"ofb","ofb_station_53","1231_ofb",2012,4.234362,48.53037,7.076236,0.4717491,15,109,11,0.1009174,4.691348,2.397895,"5",1.205266,-0.8942391,-0.5020629,-0.8512827,2.733998,-1.608059,-0.6209668,-1.767727,0.4708565,0.741015,0.8127504,-2.733998,-0.5615262,-0.4940378
"ofb","ofb_station_53","1232_ofb",2010,4.234362,48.53037,6.029804,0.3546943,17,248,6,0.02419355,5.513429,1.791759,"5",1.205266,-0.8942391,-0.5020629,-0.8512827,2.733998,-1.608059,-0.6209668,-1.767727,0.5185507,0.617658,0.8697734,-2.733998,-0.5615262,-0.4940378
"ofb","ofb_station_53","1233_ofb",2008,4.234362,48.53037,7.647215,0.5098143,15,93,12,0.1290323,4.532599,2.484907,"5",1.205266,-0.8942391,-0.5020629,-0.8512827,2.733998,-1.608059,-0.6209668,-1.767727,0.487231,0.644375,0.7804285,-2.733998,-0.5615262,-0.4940378
"ofb","ofb_station_54","1234_ofb",2014,4.234362,48.53037,4.122472,0.1963082,21,1389,16,0.01151908,7.236339,2.772589,"5",1.205266,-0.8942391,-0.5020629,-0.8512827,2.733998,-1.608059,-0.6209668,-1.767727,0.5327027,0.518883,0.8342127,-2.733998,-0.5615262,-0.4940378
"ofb","ofb_station_54","1235_ofb",2016,4.234362,48.53037,4.250098,0.2023856,21,939,9,0.009584665,6.844815,2.197225,"5",1.205266,-0.8942391,-0.5020629,-0.8512827,2.733998,-1.608059,-0.6209668,-1.767727,0.5200464,0.479405,0.7856057,-2.733998,-0.5615262,-0.4940378
"ofb","ofb_station_55","1236_ofb",2018,4.234241,48.531,8.07399,0.4249468,19,462,11,0.02380952,6.135565,2.397895,"5",1.205266,-0.8942391,-0.5020629,-0.8512827,2.733998,-1.608059,-0.6227127,-1.763848,0.4894682,0.517734,0.8413275,-2.733998,-0.5615262,-0.4940378
"ofb","ofb_station_56","1237_ofb",2020,4.234241,48.531,5.3256,0.26628,20,655,9,0.01374046,6.484635,2.197225,"5",1.205266,-0.8942391,-0.5020629,-0.8512827,2.733998,-1.608059,-0.6227127,-1.763848,0.5200464,0.638128,0.8113051,-2.733998,-0.5615262,-0.4940378
"ofb","ofb_station_57","1238_ofb",2017,3.914063,48.57461,8.370714,0.4650397,18,716,1,0.001396648,6.57368,0,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.4800819,0.592568,0.9075273,0.1687642,-0.5615262,-0.4940378
"ofb","ofb_station_57","1239_ofb",2016,3.914063,48.57461,5.016575,0.2090239,24,509,11,0.021611,6.232448,2.397895,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.4860083,0.58374,0.8729305,0.1687642,-0.5615262,-0.4940378
"ofb","ofb_station_31","124_ofb",1996,7.532471,47.76645,2.81396,0.1875974,15,533,0,0,6.278521,0,"7",0.1580627,-0.6512243,0.3150493,0.4022348,1.642943,1.038764,-0.9925129,-1.234245,0.5208028,0.429222,0.4769909,-1.642943,1.421512,0.3461604
"ofb","ofb_station_57","1240_ofb",2015,3.914063,48.57461,5.256522,0.276659,19,319,6,0.01880878,5.765191,1.791759,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.485922,0.616451,0.851606,0.1687642,-0.5615262,-0.4940378
"ofb","ofb_station_57","1241_ofb",2014,3.914063,48.57461,4.046345,0.1685977,24,745,25,0.03355705,6.613384,3.218876,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.5327027,0.548037,0.8346869,0.1687642,-0.5615262,-0.4940378
"ofb","ofb_station_57","1242_ofb",2013,3.914063,48.57461,4.269215,0.2246955,19,309,6,0.01941748,5.733341,1.791759,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.4649357,0.545411,0.7849287,0.1687642,-0.5615262,-0.4940378
"ofb","ofb_station_57","1243_ofb",2012,3.914063,48.57461,2.790048,0.1268204,22,521,3,0.005758157,6.25575,1.098612,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.5200464,0.573358,0.7801613,0.1687642,-0.5615262,-0.4940378
"ofb","ofb_station_57","1244_ofb",2011,3.914063,48.57461,4.044708,0.1838503,22,552,3,0.005434783,6.313548,1.098612,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.5200464,0.524504,0.8343393,0.1687642,-0.5615262,-0.4940378
"ofb","ofb_station_57","1245_ofb",2010,3.914063,48.57461,7.68231,0.426795,18,405,2,0.004938272,6.003887,0.6931472,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.487231,0.510839,0.8223125,0.1687642,-0.5615262,-0.4940378
"ofb","ofb_station_57","1246_ofb",2009,3.914063,48.57461,6.942387,0.3653888,19,667,2,0.002998501,6.50279,0.6931472,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.5327027,0.432909,0.931635,0.1687642,-0.5615262,-0.4940378
"ofb","ofb_station_57","1247_ofb",2008,3.914063,48.57461,3.883381,0.1849229,21,685,4,0.005839416,6.529419,1.386294,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.4590955,0.435589,0.9528982,0.1687642,-0.5615262,-0.4940378
"ofb","ofb_station_57","1248_ofb",2007,3.914063,48.57461,7.114548,0.3952527,18,860,1,0.001162791,6.756932,0,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.485922,0.512953,0.8931652,0.1687642,-0.5615262,-0.4940378
"ofb","ofb_station_57","1249_ofb",2006,3.914063,48.57461,6.871917,0.3616798,19,726,1,0.00137741,6.58755,0,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.4529629,0.465077,0.9220728,0.1687642,-0.5615262,-0.4940378
"ofb","ofb_station_52","125_ofb",1997,7.532471,47.76644,3.095349,0.3095349,10,242,0,0,5.488938,0,"7",0.1580627,-0.6512243,0.3150493,0.4022348,1.642943,1.038764,-0.9921558,-1.233948,0.3962173,0.541517,0.7269526,-1.642943,1.421512,0.3461604
"ofb","ofb_station_57","1250_ofb",2005,3.914063,48.57461,4.822266,0.2191939,22,477,5,0.01048218,6.167516,1.609438,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.4800819,0.495141,0.8056244,0.1687642,-0.5615262,-0.4940378
"ofb","ofb_station_57","1251_ofb",2004,3.914063,48.57461,6.847254,0.3260597,21,1133,11,0.009708738,7.032624,2.397895,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.4944442,0.485338,0.8885186,0.1687642,-0.5615262,-0.4940378
"ofb","ofb_station_57","1252_ofb",2003,3.914063,48.57461,7.171354,0.3259706,22,1118,26,0.02325581,7.019297,3.258097,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.5268626,0.335875,0.864378,0.1687642,-0.5615262,-0.4940378
"ofb","ofb_station_57","1253_ofb",2002,3.914063,48.57461,9.319838,0.423629,22,651,3,0.004608295,6.47851,1.098612,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.4777928,0.512823,0.887238,0.1687642,-0.5615262,-0.4940378
"ofb","ofb_station_57","1254_ofb",2001,3.914063,48.57461,6.091875,0.3807422,16,342,0,0,5.834811,0,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.3912562,0.524303,0.8744171,0.1687642,-0.5615262,-0.4940378
"ofb","ofb_station_57","1255_ofb",2000,3.914063,48.57461,8.61198,0.4100943,21,583,2,0.003430532,6.368187,0.6931472,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.4842771,0.455174,0.8488274,0.1687642,-0.5615262,-0.4940378
"ofb","ofb_station_57","1256_ofb",2000,3.914063,48.57461,8.397824,0.4939897,17,169,0,0,5.129899,0,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.410246,0.616696,0.7923987,0.1687642,-0.5615262,-0.4940378
"ofb","ofb_station_57","1257_ofb",1999,3.914063,48.57461,8.278063,0.4356875,19,278,3,0.01079137,5.627621,1.098612,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.4320042,0.651443,0.8675152,0.1687642,-0.5615262,-0.4940378
"ofb","ofb_station_57","1258_ofb",1999,3.914063,48.57461,7.444658,0.3918241,19,197,1,0.005076142,5.283204,0,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.410246,0.569341,0.8412612,0.1687642,-0.5615262,-0.4940378
"ofb","ofb_station_57","1259_ofb",1998,3.914063,48.57461,6.277135,0.3487297,18,227,1,0.004405286,5.42495,0,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.410246,0.576736,0.881924,0.1687642,-0.5615262,-0.4940378
"ofb","ofb_station_31","126_ofb",2019,7.532471,47.76645,3.478521,0.2174076,16,1665,686,0.412012,7.41758,6.530878,"7",0.1580627,-0.6512243,0.3150493,0.4022348,1.642943,1.038764,-0.9925129,-1.234245,0.5992971,0.234249,0.9835214,-1.642943,1.421512,0.3461604
"ofb","ofb_station_57","1260_ofb",1997,3.914063,48.57461,6.088739,0.32046,19,227,1,0.004405286,5.42495,0,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.3938075,0.651356,0.9077886,0.1687642,-0.5615262,-0.4940378
"ofb","ofb_station_57","1261_ofb",1996,3.914063,48.57461,6.674989,0.3708327,18,277,3,0.01083033,5.624018,1.098612,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.4529629,0.384046,0.8388695,0.1687642,-0.5615262,-0.4940378
"ofb","ofb_station_57","1262_ofb",1996,3.914063,48.57461,6.3315,0.3957187,16,173,4,0.02312139,5.153292,1.386294,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.4529629,0.59525,0.9127092,0.1687642,-0.5615262,-0.4940378
"ofb","ofb_station_57","1263_ofb",1996,3.914063,48.57461,7.234003,0.4521252,16,176,0,0,5.170484,0,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.4588031,0.700986,0.891382,0.1687642,-0.5615262,-0.4940378
"ofb","ofb_station_57","1264_ofb",1995,3.914063,48.57461,7.67432,0.5903323,13,190,2,0.01052632,5.247024,0.6931472,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.3666054,0.53729,0.9335865,0.1687642,-0.5615262,-0.4940378
"ofb","ofb_station_57","1265_ofb",1995,3.914063,48.57461,7.362863,0.3875191,19,454,4,0.008810573,6.118097,1.386294,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.4777928,0.519216,0.8434187,0.1687642,-0.5615262,-0.4940378
"ofb","ofb_station_57","1266_ofb",1994,3.914063,48.57461,8.597508,0.4525004,19,537,3,0.005586592,6.285998,1.098612,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.4529629,0.492101,0.8617935,0.1687642,-0.5615262,-0.4940378
"ofb","ofb_station_57","1267_ofb",1993,3.914063,48.57461,7.800596,0.4105577,19,675,0,0,6.514713,0,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.5105288,0.285063,0.8307463,0.1687642,-0.5615262,-0.4940378
"ofb","ofb_station_57","1268_ofb",2018,3.914063,48.57461,10.31545,0.4688839,22,199,7,0.03517588,5.293305,1.94591,"canal",1.205266,-0.8942188,-0.5020629,-0.8512827,-0.1687642,-0.9859883,-0.2605149,-1.44398,0.487231,0.713321,0.8027,0.1687642,-0.5615262,-0.4940378
